EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:32 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
85,8.127057,2.888676,1.806032,18.00546,8.408978,5.232197,3.858855,3.1974,2.760251,2.573815,1.640475,11.48756,3.969582,10.40297,3.263216,11.75351,3.140771,4.318326,10.3165,139.6031,0,0
86,8.222905,2.857653,1.742508,18.49166,8.449299,4.856379,4.029286,3.259751,2.633329,2.513519,1.619469,11.72369,3.889981,10.66577,3.189724,11.31991,3.089815,4.089324,10.02293,133.6492,0,0
87,8.233115,2.819618,1.682136,18.08365,8.286435,5.023083,3.960186,3.164033,2.613982,2.539211,1.59865,11.93033,3.813652,10.89867,3.117167,11.14722,3.041718,3.948195,9.989916,133.6004,0,0
88,8.151281,2.786358,1.626196,18.68473,7.981925,5.074958,3.877844,3.10306,2.564472,2.56074,1.578146,12.11477,3.74098,11.08143,3.045851,11.21039,2.99197,3.775805,9.847383,131.2382,0,0
89,8.057218,2.748786,1.570955,19.01807,8.184217,4.769875,3.616855,3.372525,2.396528,2.512626,1.555325,12.28419,3.670589,11.19819,2.971944,11.26532,2.920901,3.57837,9.667193,128.2539,0,0
90,7.759243,2.733224,1.519752,21.76906,10.88639,5.203789,4.131905,3.879552,3.154792,2.848368,1.561913,12.49831,3.617723,11.38675,2.960698,12.02042,3.090184,4.008667,10.92379,150.3864,0,0
91,7.237319,2.774489,1.499422,25.17953,15.08798,6.324662,5.444624,4.934134,4.082744,3.665437,1.629192,12.83557,3.609063,11.67941,3.074398,13.63453,3.665001,5.067166,12.93441,174.8435,0,0
92,6.981657,2.870818,1.520396,25.29686,18.10461,7.551543,7.060833,5.741996,5.087679,4.698413,1.752692,13.32722,3.657595,11.98651,3.301254,14.45454,4.424622,6.469409,14.79288,186.442,0,0
93,7.116273,3.003818,1.579186,23.69366,16.83933,8.650208,8.032742,6.686914,5.938193,5.448396,1.896708,13.87606,3.753221,12.09776,3.568101,13.77832,5.021153,7.774611,15.80235,184.867,0,0
94,7.480032,3.144824,1.655344,20.71882,15.68837,8.907485,8.287415,6.894361,6.607211,5.780497,2.014941,14.26256,3.86503,11.84677,3.783737,12.25667,5.243044,8.606709,15.82739,176.0709,0,0
95,7.830661,3.287121,1.740442,17.47194,14.87334,9.188054,7.864888,6.976402,6.887933,6.022547,2.114062,14.39845,3.984314,11.39149,3.962504,10.96627,5.264781,9.333975,15.88955,172.3481,0,0
96,7.986579,3.431293,1.831391,17.50059,14.32794,9.480644,7.778205,6.773798,6.940084,6.281993,2.21583,14.35474,4.111557,10.92537,4.136018,10.31244,5.255542,10.15943,16.15037,172.6021,0,0
97,8.020915,3.558842,1.929701,15.42294,12.69959,9.764979,7.763393,7.168939,6.727564,6.292154,2.294825,13.88352,4.234324,10.39837,4.206262,9.920891,5.118752,10.60562,15.82494,167.7003,0,0
98,8.008893,3.657205,2.014913,15.60071,12.51595,9.6194,7.057502,7.232968,6.733675,6.083204,2.344355,13.50371,4.346159,9.874785,4.245332,9.622581,4.900263,10.79818,15.39282,163.5356,0,0
99,7.890159,3.738873,2.095606,16.74598,12.26037,9.649368,7.363178,7.093508,6.527297,6.148267,2.414104,13.16947,4.464035,9.571462,4.323667,9.709874,4.804091,11.46275,15.76699,168.4077,0,0
100,7.717066,3.816111,2.179805,16.92702,12.61832,9.590414,7.630977,6.970716,6.486091,6.28199,2.502382,12.91687,4.597809,9.437458,4.436342,9.989629,4.784576,12.24145,16.05633,170.7116,0,0
101,7.694555,3.824461,2.270293,15.02413,11.22261,8.610655,6.296301,5.716844,6.227769,5.474529,2.467027,12.53397,4.685506,8.976962,4.360103,9.465161,4.370203,11.09728,14.00646,149.0761,0,0
102,7.781444,3.752322,2.31318,13.65078,9.591595,7.98431,4.757639,4.627444,5.070461,4.615308,2.351269,12.07284,4.702113,8.4423,4.169343,8.610136,3.792391,9.515891,12.2709,133.9802,0,0
103,7.735441,3.60947,2.313658,13.41277,8.198373,7.091761,3.725705,3.86502,4.011757,3.769328,2.205648,11.60955,4.644045,8.05211,3.919726,8.096025,3.215938,7.791688,10.71418,120.7163,0,0
104,7.630046,3.421804,2.269654,13.57851,7.055356,5.696894,2.983228,3.229992,2.897434,3.001421,2.053376,11.18799,4.525039,7.848882,3.641017,7.911097,2.677074,6.093184,9.295159,106.8664,0,0
105,7.392405,3.228127,2.180855,16.39374,6.916281,4.572737,2.779232,2.861329,2.517693,2.568591,1.939347,10.88092,4.379869,7.946762,3.411294,8.329929,2.324768,5.135664,8.97052,111.071,0,0
106,7.005566,3.052474,2.072478,17.99861,7.735441,4.273378,2.753077,2.72196,2.314889,2.407063,1.863349,10.71461,4.235033,8.291679,3.236068,9.36668,2.151909,4.609703,9.014012,118.9202,0,0
107,6.614721,2.910254,1.965395,20.41827,8.355225,4.6012,3.076695,2.708123,2.398059,2.505479,1.822729,10.69927,4.110898,8.833282,3.12569,10.71293,2.146913,4.550839,9.620742,133.9871,0,0
108,6.196134,2.817323,1.874485,23.62903,10.14899,5.583608,3.961505,3.248042,2.76338,3.020929,1.835261,10.8627,4.029573,9.588193,3.120537,12.43788,2.401549,5.219696,11.20358,159.9736,0,0
